time,open,high,low,close,Volume,Volume
1609358400,812.39,815.98,798.3,806.1,266969,251622.65
1609365600,805.77,812.09,797.4,809.9,232211,248002.55
1609372800,810.48,814.42,781.22,791.52,525118,260549.95
1609380000,791.28,799.14,788.6,798.27,90717,243640.05
1609387200,798.43,802.43,790.17,795.83,94236,229030.15
1609394400,795.77,812.72,795.01,807.2,244062,224607.95
1609401600,807.48,807.48,790.43,801.39,235436,223856.5
1609408800,801.11,809.26,799,799.03,193358,229545.15
1609416000,799,802.08,771.32,783.47,455383,249262.3
1609423200,783.55,788.71,772.11,785.39,184210,254800.55
1609430400,785.14,792.41,773.06,785.71,265185,256183.25
1609437600,786.07,790.83,783.68,787.53,72911,243809
1609444800,787.79,794.07,785.22,786.8,78630,232329.1
1609452000,786.95,791.83,780.79,785.31,142118,229031.15
1609459200,785.07,803.33,777.94,803.14,315428,215891.65
1609466400,802.71,803.85,798.05,801.26,123396,211634.4
1609473600,801.35,803.55,794.37,795.2,149615,213300.05
1609480800,795.53,798.07,786.83,789.97,176260,217948.5
1609488000,790.4,791.3,773.03,783.9,275452,224790.85
1609495200,783.99,794.79,783.65,790.8,86649,210367.2
1609502400,790.53,797.74,784.27,794.34,219624,207999.95
1609509600,794.07,796.61,785.05,786.38,129695,202874.15
1609516800,786.18,788.78,775.23,775.76,137659,183501.2
1609524000,775.76,779.76,758.9,768.91,445224,201226.55
1609531200,768.48,775.7,765.38,771.83,137771,203403.3
1609538400,771.98,776.66,769.85,774.54,90913,195745.85
1609545600,774.59,776.86,757.25,774.44,393743,203661.2
1609552800,774.57,780.3,774.41,776.98,115316,199759.1
1609560000,776.75,783.31,772.64,782.71,174571,185718.5
1609567200,782.52,793.04,781.1,787.37,209367,186976.35
1609574400,787.27,791.44,769.88,774.44,351669,191300.55
1609581600,773.94,784.13,771.62,780.02,197679,197538.95
1609588800,779.97,833.67,778.99,830.06,1149352,251075.05
1609596000,830.65,832.44,812.58,830.69,595739,273756.1
1609603200,830.95,846.71,825.69,839.87,635775,289773.45
1609610400,839.92,849.3,831.67,846.77,309066,299056.95
1609617600,847.18,847.48,813.02,829.98,942841,338718.25
1609624800,830.08,838.1,823.88,834.43,218298,340820.15
1609632000,834.42,840.32,829.95,838.28,201343,337114.7
1609639200,838.43,843.9,831.91,832.85,84337,336999.1
1609646400,832.87,853.19,828.48,848.75,328882,342462
1609653600,848.39,872.46,846.17,865.59,591513,365552.9
1609660800,865.84,892.94,855.61,885.24,636403,390490.1
1609668000,885.24,899.82,883,896.58,391014,387779.6
1609675200,896.37,959.84,892.38,943.89,1107951,436288.6
1609682400,943.46,997.91,931.6,993.58,2795117,571498.8
1609689600,993.75,1061.14,993.75,1014.87,3192844,711453.85
1609696800,1016.86,1023.47,966.31,999.8,1758763,793626.2
1609704000,998.65,1049.52,998.46,1031.31,1391587,854477
1609711200,1032.32,1114.01,1027.59,1065.22,2295304,958773.85
1609718400,1066.52,1084.18,1038.56,1054.87,1467936,1014587.2
1609725600,1054.74,1121.83,1049.68,1116.13,1470477,1078227.1
1609732800,1117.26,1193.4,1104.43,1180.62,1877123,1114615.65
1609740000,1180.42,1280.85,1125.37,1149.73,5408381,1355247.75
1609747200,1149.72,1188.13,1002.06,1068.78,6047894,1625853.7
1609754400,1070.31,1085.22,973.91,1064.63,2624518,1741626.3
1609761600,1066.1,1120.6,1043.42,1102.64,1384150,1763691.75
1609768800,1103.94,1146.01,1089.71,1127.89,946272,1800090.45
1609776000,1127.81,1137.62,1064.91,1081.89,2154994,1897773
1609783200,1082.14,1132.95,1082.14,1127.86,1316587,1959385.5
1609790400,1127.99,1135.52,1074.31,1089.96,1683482,2027115.5
1609797600,1089.96,1134.93,1085.9,1130.34,1430320,2069055.85
1609804800,1130.65,1232,1130.65,1209.63,4249021,2249686.75
1609812000,1209.62,1211,1080,1087.67,1877562,2324014.15
1609819200,1086.29,1119.47,1059.01,1075.56,1651210,2351177.1
1609826400,1076.7,1114.4,1064.59,1089.16,830694,2252955.95
1609833600,1090.44,1142.9,1090.44,1125.02,635017,2125064.6
1609840800,1126.27,1132.37,1097.78,1131.14,585968,2066424.85
1609848000,1131.26,1145.94,1105.28,1107.33,702442,2031967.6
1609855200,1107.54,1151.22,1083.81,1137.93,1099284,1972166.6
1609862400,1138.85,1176.89,1121.58,1172.8,1314780,1964508.8
1609869600,1173.25,1202.34,1129.3,1187.99,2017509,1991860.4
1609876800,1188.51,1195.28,1161.21,1169.28,886166,1942312.55
1609884000,1169.46,1218.91,1169.46,1192.44,921761,1717981.55
1609891200,1193.56,1205.17,1146.5,1161.91,781006,1454637.15
1609898400,1162.28,1180.3,1153.56,1169.17,342256,1340524.05
1609905600,1168.04,1245.62,1165.4,1205.92,2411281,1391880.6
1609912800,1205.91,1232.95,1197.85,1214.47,650150,1377074.5
1609920000,1214.68,1234.66,1193.43,1203.4,602693,1299459.45
1609927200,1202.24,1291.78,1201.5,1271.32,1097690,1288514.6
1609934400,1271.7,1280.98,1232.05,1248.03,807287,1244704.85
1609941600,1248.24,1269.24,1236.98,1256.88,441910,1195284.35
1609948800,1256.99,1328.94,1256.99,1309.58,1920565,1078861.55
1609956000,1310.12,1329,1270.53,1276.89,693370,1019651.95
1609963200,1276.08,1328.38,1224.86,1295.71,2265439,1050363.4
1609970400,1295.72,1332,1286.99,1326.75,565431,1037100.25
1609977600,1326.74,1341.38,1302.17,1323.47,1469621,1078830.45
1609984800,1323.67,1349.92,1298.23,1335.68,758581,1087461.1
1609992000,1334.82,1341.04,1320.66,1328.6,227118,1063694.9
1609999200,1328.26,1332.73,1287.51,1293.48,1284834,1072972.4
1610006400,1295.41,1316.59,1263,1316.52,1235098,1068988.3
1610013600,1317.21,1318.02,1289.25,1313.6,240703,980148
1610020800,1313.35,1344.94,1309,1328.42,718855,971782.45
1610028000,1328.05,1367.82,1324.86,1367.82,847823,968085.55
1610035200,1368,1393.05,1354.1,1384.21,1905846,1024327.55
1610042400,1385.22,1410.36,1245.34,1345.11,5026158,1258522.65
1610049600,1345.31,1382.74,1335,1369.34,511831,1163550.15
1610056800,1369.41,1377.08,1314.47,1341.2,634627,1162774
1610064000,1342.31,1348.74,1265.03,1293.29,796389,1172458.8
1610071200,1291.56,1294.19,1153.23,1249.86,3501979,1292673.25
1610078400,1249.73,1279.23,1234.5,1239.94,1605041,1332560.95
1610085600,1240.09,1318.79,1213.53,1312.17,681010,1344515.95
1610092800,1312.58,1331.25,1283.35,1327.5,1105561,1303765.75
1610100000,1327.88,1389,1324.1,1374.64,1708810,1354537.75
1610107200,1374.97,1399.85,1335.28,1368.95,909645,1286748.05
1610114400,1370.39,1390.25,1277.26,1329.53,1744833,1345718.15
1610121600,1331.72,1360,1311.16,1325.39,758891,1310181.65
1610128800,1325.57,1332.08,1275,1287.06,894930,1316999.1
1610136000,1287.55,1296.26,1230,1293.76,1985011,1404893.75
1610143200,1293.81,1340.56,1263.92,1324.8,1021953,1391749.7
1610150400,1325.95,1343.31,1273.59,1303.19,1006635,1380326.55
1610157600,1303.47,1342.18,1282.08,1335.12,469447,1391763.75
1610164800,1335.09,1335.09,1280.19,1285.31,1066538,1409147.9
1610172000,1284.1,1301.79,1272.04,1297.08,522955,1392904.5
1610179200,1297.29,1322.61,1284.26,1309.73,542342,1324729.3
1610186400,1310.88,1343.31,1304,1322,914159,1119129.35
1610193600,1323.44,1329.63,1306.97,1319.16,665188,1126797.2
1610200800,1319.67,1334.48,1300.35,1314.24,489901,1119560.9
1610208000,1314.23,1321.87,1279.75,1315.63,937776,1126630.25
1610215200,1315.78,1331.39,1311.41,1323.41,206005,961831.55
1610222400,1323.46,1401,1309.7,1394.33,1430998,953129.4
1610229600,1395.5,1412.81,1369,1379.99,811009,959629.35
1610236800,1380.39,1449.46,1380.39,1439.42,950074,951855
1610244000,1439.84,1464.01,1422,1427.55,1105110,921670
1610251200,1426.71,1446.1,1420.35,1430.08,348781,893626.8
1610258400,1430.09,1466.96,1427.83,1465.14,259234,819346.85
1610265600,1465.59,1469.97,1432.06,1446.26,588970,810850.8
1610272800,1447.36,1456.04,1356,1358.3,2556647,893936.65
1610280000,1358.3,1437.37,1333.96,1416.91,1707009,880036.55
1610287200,1417.23,1420.64,1376.34,1408.87,570598,857468.8
1610294400,1408.77,1434.33,1336.06,1395.85,1786534,896463.75
1610301600,1395.85,1408.38,1346.99,1356,781581,912070.45
1610308800,1356.98,1368.23,1250.54,1365.95,3324245,1024955.8
1610316000,1365.89,1385.56,1351.69,1351.88,567738,1027194.95
1610323200,1352.26,1356.81,1278.57,1300.5,1530317,1076593.7
1610330400,1300.49,1305.13,1068.72,1187.89,3824010,1222086.25
1610337600,1187.69,1216.81,1129.29,1177.53,2924698,1335061.75
1610344800,1175.79,1181.2,1079.15,1150.12,5510305,1586081.95
1610352000,1151.27,1215.61,1127.05,1215.07,822774,1580331.85
1610359200,1216.12,1229.87,1138.43,1142.59,849329,1612498.05
1610366400,1142.6,1183.29,1098.05,1098.05,2083167,1645106.5
1610373600,1099.26,1126.92,1014.95,1047.76,5769008,1893006.45
1610380800,1047.95,1090,974.57,1064.77,6150595,2153032.5
1610388000,1064.28,1092.27,1008.9,1050.92,1632270,2179390.5
1610395200,1050.95,1110.96,1025.95,1101.4,1301396,2227021.25
1610402400,1100.88,1166.7,1091.02,1161.24,799665,2254042.8
1610409600,1161.04,1164.61,1107.74,1121.43,970305,2273109.55
1610416800,1125.25,1163.17,1112.55,1162.09,420753,2166314.85
1610424000,1162.55,1209.01,1150.46,1209.01,618105,2111869.65
1610431200,1209.05,1234.79,1203.23,1222.38,464278,2106553.65
1610438400,1222.58,1228.41,1184.8,1196.14,506962,2042575.05
1610445600,1195.71,1203.56,1145,1179.77,552688,2031130.4
1610452800,1179.67,1193.54,1097.01,1098.83,1348991,1932367.7
1610460000,1099.27,1142.66,1077.33,1129.2,1542253,1981093.45
1610467200,1129.21,1208.26,1129.21,1200.08,1862130,1997684.1
1610474400,1200.15,1204.49,1138.11,1162.63,453267,1829146.95
1610481600,1161.5,1165.81,1129.36,1157.54,447530,1705288.55
1610488800,1155.63,1168.03,1096.57,1123.71,1317294,1495638
1610496000,1123.27,1123.27,1052.67,1101.4,1588385,1533918.55
1610503200,1101.87,1136.78,1084.54,1122.74,875040,1535204.1
1610510400,1120.82,1125,1081.4,1109.2,378018,1449946.65
1610517600,1109.28,1159.43,1103.59,1154.03,456066,1184299.55
1610524800,1155,1157.32,1130,1138.8,452694,899404.5
1610532000,1139.23,1178.84,1133.33,1138.03,757133,855647.65
1610539200,1140.5,1148.15,1121.14,1141.83,378269,809491.3
1610546400,1142.14,1160,1119.17,1144.69,774034,808209.75
1610553600,1144.95,1154.79,1134.08,1148.79,810332,800211.1
1610560800,1148.53,1189.28,1146.02,1179.77,290125,793679.7
1610568000,1180.25,1211.09,1170,1208.37,555361,790542.5
1610575200,1210.11,1222.59,1189.1,1214.57,347144,784685.8
1610582400,1214.68,1234.98,1198.43,1198.43,494511,784063.25
1610589600,1198.46,1207.5,1175.25,1180.4,266439,769750.8
1610596800,1180.68,1203.44,1171,1195.81,243126,714457.55
1610604000,1196.73,1255.45,1193.03,1240.22,613178,668003.8
1610611200,1240.27,1265.33,1229.8,1235.45,681651,608979.85
1610618400,1236.52,1268.76,1234.44,1257.36,427899,607711.45
1610625600,1257.01,1290.97,1236.6,1286.89,1028421,636756
1610632800,1287.15,1317.99,1281.5,1305.35,1165840,629183.3
1610640000,1306.72,1343.97,1306.72,1313.53,889584,594243.25
1610647200,1314.74,1327.52,1294.7,1325.41,394700,570226.25
1610654400,1324.61,1328.01,1255.39,1281.53,597632,581206.95
1610661600,1281.55,1334.81,1271.95,1330.72,287189,572763.1
1610668800,1330.72,1359.87,1324.01,1332.44,639174,582087.1
1610676000,1332.99,1346.5,1298.05,1316.42,639732,576217.05
1610683200,1315.88,1328.59,1278.25,1278.25,770755,595841.35
1610690400,1278.3,1346.02,1268.24,1343.69,2082954,661287.35
1610697600,1344.84,1351.86,1303.47,1336.43,805021,661021.8
1610704800,1336.45,1346.08,1323.28,1327.57,536884,673359.75
1610712000,1328.9,1332.65,1292.68,1323.38,1031977,697190.55
1610719200,1324.38,1331.59,1213.55,1229.41,2626555,811161.1
1610726400,1228.42,1261.2,1151,1244.12,2960636,934467.35
1610733600,1244.29,1266.4,1205.34,1214.84,1440230,993156.9
1610740800,1214.67,1250.7,1191.56,1243.36,748251,1018413.15
1610748000,1242.69,1261.5,1234.88,1255.57,197461,997627.3
1610755200,1254.95,1288.77,1254.9,1266.17,473945,987242
1610762400,1265.63,1278.39,1241.24,1265.14,805438,1006118.95
1610769600,1266.18,1269.89,1234.11,1245.75,497806,979588.2
1610776800,1246.03,1273.05,1245.38,1264.58,662474,954419.9
1610784000,1264.73,1308,1259.1,1307.17,1170084,968444.9
1610791200,1307.49,1319.06,1298.3,1311.5,305637,963991.75
1610798400,1313.72,1349.36,1276.21,1330.63,1490734,1008646.85
1610805600,1331.25,1388.03,1315.38,1386.81,792777,1033926.25
1610812800,1386.79,1402.91,1350,1358.22,681032,1036019.15
1610820000,1358.72,1363.59,1317,1353.63,985684,1053316.75
1610827200,1353.79,1386,1315.01,1330.33,720913,1050824.65
1610834400,1330.05,1338.4,1289.65,1324.96,807275,987040.7
1610841600,1324.63,1349.02,1290.01,1348.25,692644,981421.85
1610848800,1349.02,1357,1323.36,1334.87,281806,968667.95
1610856000,1334.57,1346.96,1298.98,1306.22,393990,936768.6
1610863200,1305.69,1316.56,1250,1263.66,1326088,871745.25
1610870400,1264.52,1298.36,1243.32,1261.44,1102752,778851.05
1610877600,1261.13,1315.55,1246.73,1306.33,735089,743594
1610884800,1307.28,1314.51,1277.05,1279.12,684143,740388.6
1610892000,1280.51,1337.98,1272.33,1331.65,745906,767810.85
1610899200,1332.26,1344.46,1310.37,1320.91,493538,768790.5
1610906400,1322,1330.92,1297.29,1305.88,489414,752989.3
1610913600,1306,1362.47,1306,1358.21,619489,759073.45
1610920800,1358.11,1365.96,1316.08,1324.95,572069,754553.2
1610928000,1325.81,1342.09,1316.95,1332,476726,719885.3
1610935200,1334.11,1335.74,1264.49,1276.64,1481024,778654.65
1610942400,1276.67,1295.18,1267.42,1292.21,727323,740484.1
1610949600,1291.41,1316.18,1275.51,1307.84,534590,727574.75
1610956800,1307.42,1330,1304.24,1322.29,640930,725569.65
1610964000,1322.76,1322.76,1296.27,1318.87,478895,700230.2
1610971200,1318.81,1355.82,1317,1344.1,1073036,717836.35
1610978400,1343.51,1358.21,1317.47,1342.69,745617,714753.45
1610985600,1343.41,1352.35,1303.4,1313.38,567515,708497
1610992800,1314.65,1329.19,1309.68,1322.55,127716,700792.5
1611000000,1323,1332.07,1318.6,1329.63,332232,697704.6
1611007200,1330.55,1365.99,1330.55,1363.03,381745,650487.45
1611014400,1363.8,1465.39,1355.81,1443.93,2148460,702772.85
1611021600,1444.8,1472.8,1438.47,1444.8,1654851,748760.95
1611028800,1445.19,1458.55,1424.39,1437.76,969806,763044.1
1611036000,1438.15,1512.95,1433.78,1504.08,1346257,793061.65
1611043200,1505.45,1531.46,1490.34,1507.95,1263987,831584.1
1611050400,1508.28,1577,1487.7,1570.84,1675847,890905.75
1611057600,1572,1580.05,1500,1545.88,2168284,968345.5
1611064800,1544.86,1552.52,1500.87,1540.22,1047456,992114.85
1611072000,1540.48,1568.57,1529.41,1542.01,1390810,1037819.05
1611079200,1540.58,1540.58,1447.65,1478.21,1915987,1059567.2
1611086400,1478.21,1544.8,1465.2,1531.5,984287,1072415.4
1611093600,1530.52,1549.98,1468.9,1474.51,1181608,1104766.3
1611100800,1473.6,1522.06,1458.83,1498.09,1160524,1130746
1611108000,1498.17,1512.26,1431.12,1438.15,2327068,1223154.65
1611115200,1436.92,1468.2,1396.25,1467.45,4294801,1384242.9
1611122400,1467.18,1480.52,1428.81,1468.63,1275222,1410723.15
1611129600,1468.05,1472.26,1381.07,1391.94,1639935,1464344.15
1611136800,1391.77,1395,1324.47,1339.15,3570623,1636489.5
1611144000,1338.94,1396.09,1304.52,1396.09,2037754,1721765.6
1611151200,1395.88,1406.01,1346.86,1354.64,917403,1748548.5
1611158400,1352.81,1402.22,1323.69,1395.52,1706418,1726446.4
1611165600,1395.64,1441,1385.11,1436.16,814006,1684404.15
1611172800,1436.17,1446.51,1391.78,1410.03,632992,1667563.45
1611180000,1409.96,1488.91,1400.05,1476.63,1093160,1654908.6
1611187200,1476.62,1489.13,1412.2,1420.79,1318408,1657629.65
1611194400,1421.19,1426.01,1393.55,1414.91,801471,1613910.85
1611201600,1414.33,1425.96,1357.5,1388.66,1626813,1586837.3
1611208800,1388.79,1413,1381.75,1393.2,1455317,1607230.35
1611216000,1393.22,1396.58,1302.78,1335.05,2697132,1672546.45
1611223200,1335.18,1341.3,1290.7,1303.02,2096369,1681565.55
1611230400,1302.36,1334.43,1247.47,1305.26,3136762,1789189.3
1611237600,1304.2,1313.94,1249,1251.14,2391825,1849700.15
1611244800,1251.59,1289.38,1225,1262.01,2001196,1891733.75
1611252000,1262.29,1303.36,1248.09,1294.99,847877,1817774.2
1611259200,1294.95,1298.74,1224.3,1224.86,1306447,1668356.5
1611266400,1224.3,1225.47,1134.52,1162.22,2434635,1726327.15
1611273600,1162.07,1196.2,1088.4,1186.14,4145427,1851601.75
1611280800,1186.81,1229.06,1174.29,1224.89,1656223,1755881.75
1611288000,1226.33,1256.31,1213.62,1243.61,1664152,1737201.65
1611295200,1243.98,1246.77,1190.38,1205.35,1103911,1746527.05
1611302400,1206.03,1251.44,1178.61,1240.34,1341632,1728287.75
1611309600,1240.66,1280.15,1223.77,1266.86,1659934,1770584.15
1611316800,1265.76,1300.5,1263,1287.71,754616,1776665.35
1611324000,1288.11,1314.71,1288.11,1304.18,891134,1766564.05
1611331200,1304.65,1328.33,1282.29,1304.11,843432,1742815.25
1611338400,1304.46,1344.24,1294.27,1337.79,625220,1734002.7
1611345600,1339.15,1344.84,1309.69,1314.23,485492,1676936.65
1611352800,1314.71,1327.81,1288.76,1303.55,472098,1627775.7
1611360000,1304.43,1315.19,1276,1307,776522,1531745.2
