time,open,high,low,close,Volume,Volume
1609387200,744.19023132,751.18093454,733.2114812,741.57534603,16199.81246029,25844.088790362097
1609394400,741.78442349,761.134761,736.99423587,750.3783411,23304.93416398,25899.465932117597
1609401600,750.3199844999999,754.5732333999999,734.94406395,746.4252999,19946.347570830003,25626.868008258098
1609408800,746.34744702,754.48945358,743.1043669400001,745.7671485000001,17266.084250070002,25556.941659175594
1609416000,745.27089,749.7184007999999,714.3010005,734.631656,31029.64390058,26108.011574461598
1609423200,734.6031,745.0638846300001,722.11668012,736.97508225,20751.52626775,26422.119970488093
1609430400,736.87337,746.13927569,722.8271925,737.9325556399999,18252.654662399997,25771.195620283095
1609437600,737.79029036,748.3293837599999,730.7613933700001,740.1109009799999,12065.69291991,24637.935566960594
1609444800,740.07038644,749.00010234,734.7215737,738.8657073,13402.980091410001,23722.884693545595
1609452000,738.748986,745.5826556,732.630996,738.09844782,12819.03791585,21924.673557937094
1609459200,738.4465783200001,754.13835718,728.19981448,749.97829192,30055.486427339998,21820.079293327595
1609466400,750.11236599,754.6730584500001,740.5335558,746.58217283,18716.01520438,21767.398083943095
1609473600,746.7697677,749.94863766,738.4706044,742.2229821999999,13453.07492928,21537.596937037095
1609480800,742.164498,745.29422197,731.6634312,739.2773009699999,13853.29651652,21253.51544640259
1609488000,739.5128294399999,741.5970744,725.8925252,735.7258275,24214.611022800003,21476.052637398592
1609495200,735.5501317799999,745.62516,733.6335037499999,740.72473902,16066.066589289998,20196.90411734959
1609502400,740.7835197,749.4200999999999,732.6182374,741.8699757999999,20885.975163310002,19768.36764430209
1609509600,742.20735,746.3838206400001,730.5554999999999,737.2843441599999,20500.60808747,19923.97027792609
1609516800,737.60622572,742.4136789300001,724.884,730.28381912,19965.81613146,18996.55189143709
1609524000,730.28381912,734.68420454,714.8408,727.8515269000001,26291.377740789998,19452.052100785593
1609531200,727.22190261,734.65262696,719.5819266000001,730.3205624,13034.563817999999,19293.789668671096
1609538400,730.43130629,734.885346,725.9561971200001,730.655604,10050.045923919999,18631.045256668094
1609545600,730.88704527,736.0532151000001,716.0825,731.37340041,26437.05459389,18955.58060782109
1609552800,731.7047426800001,737.8148962800001,729.39610233,732.30928607,12203.81129918,18702.466960276593
1609560000,732.431105,739.745434,727.017642,734.1595118,12054.36601202,17753.703065848593
1609567200,734.253524,744.1934,729.73763289,737.1747303399999,19940.662415060004,17713.159873214092
1609574400,737.0593393099999,740.2990080000001,720.88874,727.38666804,23526.02790917,17976.82853555259
1609581600,726.56935389,736.6691415,722.9104231700001,731.27556082,15463.27194274,18146.70748669409
1609588800,731.3352056599999,786.5415,722.799,770.7034,67918.02766971,20872.45986560909
1609596000,770.9242499999999,778.6344899799999,740.79825,770.67321408,41436.01847898,22303.308893765592
1609603200,769.940952,803.58334872,747.5684898,780.1373458200001,58505.13971126001,23725.79155796159
1609610400,780.16114116,795.258714,765.3235348,785.8934385,37969.87757235,24688.484676360094
1609617600,785.9028812399999,819.23042466,711.3299999999999,769.1688,65238.705942910005,27277.766227041597
1609624800,769.2164863200001,787.4739999999999,751.3478307199999,775.1941448599999,29481.567351229998,28059.179768777096
1609632000,775.1936636199999,787.3506668699999,762.2682319400001,777.17021476,26122.15824745,28154.557130009598
1609639200,778.0282605,785.36044286,769.18922862,773.2850736,24971.03631168,28599.805616129095
1609646400,773.30024928,801.6704460000001,759.93245427,785.96275635,42872.08151086,29699.1109335066
1609653600,787.1242775500001,820.932,779.73727676,800.7645745,53042.54856128,31326.207957197104
1609660800,800.8445099200001,834.4781126500001,782.5959742,818.95140003,63634.40271234,33509.6372862411
1609668000,819.0340033800001,842.2977033600001,800.1409855999999,830.31723712,48105.05972616,34600.321385509604
1609675200,830.02189833,899.02372819,812.0715749999999,874.963656,80365.23475455001,37966.854932337104
1609682400,875.014998,935.7978,858.8157279,919.6204175600001,158744.23190085002,45401.5642311836
1609689600,919.0426757000001,985.2046530000001,876.544,935.03197053,176101.07399278,52884.7652011281
1609696800,936.53240926,943.0180435500001,888.77552882,921.4904924000001,70997.61020131,55824.4551462346
1609704000,920.69776026,971.1903500000001,911.12486538,950.8362594,49055.91625831,57674.5326585491
1609711200,950.31398132,1025.6967,934.2820542399999,981.0196812,100129.07810253,61683.9534429226
1609718400,980.12705237,999.1738423799999,944.25239586,968.4094985599999,75299.28493378,64272.61629415311
1609725600,967.76709386,1029.6331125,958.74979977,1024.15497379,57282.72513262,66363.5889536471
1609732800,1024.3193799,1113.0155364000002,1009.7797225,1086.1109174,125276.54398738,69231.5147695306
1609740000,1087.12759155,1171.3961000000002,1013.30666106,1045.54839909,219498.89676288998,78134.6586837261
1609747200,1046.00879598,1085.9036387,907.8036388700001,969.3389999999999,139083.95933294,82163.59966481008
1609754400,969.44655957,1000.9473359999998,848.299858,978.33812912,129934.81662017001,86761.84661720108
1609761600,978.37337312,1037.272184,955.6796200499999,1012.9912909999999,91016.04005824,88050.7133229676
1609768800,1013.242755,1067.50369488,997.99775,1041.7618943999998,73453.79019413,90249.3244651126
1609776000,1041.7494479,1050.9886827199998,973.804,998.9042697199999,55708.365972219995,91728.6348513511
1609783200,999.2566474800001,1050.44066036,994.2196011800002,1043.1135993599999,41775.31111004,92568.8485912691
1609790400,1043.3839382400001,1056.46855977,992.2855301799999,1006.6498039400001,46264.62242805,92738.4756371286
1609797600,1007.3710785200001,1050.7700414399999,995.8489109999999,1041.82339988,33129.35947302,91742.81618271561
1609804800,1043.4292949599999,1135.9745464500002,1043.2160793599999,1115.56668825,112108.41021742,94166.5165579696
1609812000,1115.94302575,1117.4584499999999,995.0227256000001,1001.7805387500001,106036.87104920999,97063.1071241221
1609819200,1001.9331325,1034.23090164,970.51650048,989.63976516,67072.20862610001,96398.4558176996
1609826400,990.4936094200001,1031.18671705,973.34755764,1004.4109221,43253.48696389,90623.9185708516
1609833600,1003.70561356,1058.89128,1003.5206896,1036.0722609499999,47538.53211553,84195.7914769891
1609840800,1036.70593521,1047.002019,1015.4135763,1043.1643499400002,36029.83564155,82447.4027490011
1609848000,1043.50508,1059.06792606,1023.6477795599999,1024.881924,31055.088224450003,81547.3613473081
1609855200,1026.6279130799999,1070.55234,1001.1093674,1054.6071976800001,44735.17312714,78777.6660985386
1609862400,1055.13661422,1090.6283700000001,1038.8329260399998,1084.69142465,40899.79869994,77057.6917868466
1609869600,1084.59791862,1123.03111864,1032.94268,1100.2856284799998,109373.92300926,79662.2516806786
1609876800,1099.5965105100001,1112.3855828800001,1071.96130534,1085.0198039999998,47332.88364613,75765.06866361611
1609884000,1085.633556,1127.4255,1077.9144257199998,1102.62694665,40598.62018657,66820.0548348001
1609891200,1104.09585104,1114.2653016000002,1056.4149267100001,1073.56096628,43396.2784768,62035.670791993114
1609898400,1074.3312911100002,1092.97062981,1059.21,1078.8608447499998,33582.35601363,57218.04776166612
1609905600,1078.4472367499998,1150.0049261999998,1071.31300476,1106.5176726,57576.722774049995,55546.08189745662
1609912800,1105.6474799999999,1132.8,1092.62061902,1110.9202988,38467.129376540004,53796.74885657711
1609920000,1110.3949779,1133.7504916499997,1082.096136,1101.872,42879.410443999994,53155.301080166115
1609927200,1101.61892868,1175.9424425000002,1094.22149945,1155.92624028,65084.42840622,54320.75694497512
1609934400,1155.85615866,1162.9916226,1115.78781433,1138.7716841400002,46108.98272133,54312.97495963911
1609941600,1138.7367207599998,1161.5771904,1120.910808,1146.95853891,50138.14955722,55163.41446384911
1609948800,1147.24996672,1214.9510764000001,1140.08405292,1196.27601072,83883.13971462,53752.150938709114
1609956000,1197.27103326,1217.07165,1155.7968879000002,1164.19615382,49722.15200226,50936.41498636162
1609963200,1165.8395615799998,1221.0825904699998,1114.228086,1184.3488576500001,77591.13895243,51462.36150267812
1609970400,1183.8159312,1219.6021711100002,1168.8064943999998,1211.3680776200001,26717.28545062,50635.551427014616
1609977600,1212.22343308,1234.7984,1178.6993576300001,1203.26115336,43330.08622785,50425.12913263062
1609984800,1204.1871368599998,1228.24051024,1174.97118332,1217.10007272,37120.209390350006,50479.64782007062
1609992000,1217.06478075,1226.1942000000001,1199.13473715,1212.1186448500002,34067.82549268,50630.28468348212
1609999200,1212.1183215800002,1220.46666088,1180.16391024,1187.6129424,34884.24050639001,50137.73805244461
1610006400,1187.5498029999999,1209.7325636700002,1154.5242775,1206.8037018900002,38249.804520039994,50005.238343449615
1610013600,1206.14621036,1217.2719141,1177.17897836,1203.5709945600001,30364.30314145,46054.75735005912
1610020800,1203.38153936,1245.9159711799998,1189.55605116,1220.29317384,53715.10186931,46373.868261218115
1610028000,1220.49026424,1260.129,1210.33499265,1250.925,47049.479548660005,46696.41122932262
1610035200,1250.925,1288.3784829600002,1236.2585486,1272.75669778,56599.97311509,47356.59596123712
1610042400,1272.7741356000001,1302.979335,1128.028,1235.4818,83378.25416885,49846.39086899812
1610049600,1235.4035999999999,1275.8432,1211.6735999999999,1255.2863000000002,32520.04031437,48593.55674601412
1610056800,1255.18410094,1271.17729433,1196.2927146,1226.72169352,29389.09091359,48139.65482286662
1610064000,1226.7247983199998,1238.64092674,1154.2810264700001,1185.0077062399998,43067.625004429996,48149.06555088812
1610071200,1185.87002176,1188.5033951999999,1062.04229508,1152.42472288,72009.10363941999,48495.299312548115
1610078400,1151.63942604,1183.9164799999999,1138.0918102399999,1148.62875208,32251.94181607,47802.44726728512
1610085600,1148.61112614,1216.225815,1125.6342750000001,1209.7775667199999,43179.770142409994,47454.52829654461
1610092800,1209.11182569,1225.3447772400002,1179.1277267,1222.86272718,28621.77058155,44691.45983989111
1610100000,1222.8586688,1278.52241161,1200.0760402,1256.59130808,57407.31767792,45075.718123674116
1610107200,1256.611056,1277.7038045999998,1218.2946359999999,1252.1960198,44881.211734109995,43440.22176275811
1610114400,1251.3904986,1273.9859999999999,1175.6784,1218.89874727,54811.63904226001,44844.93944234012
1610121600,1219.512552,1254.1225881500002,1199.953062,1216.38087308,32614.66275532,44309.16826871362
1610128800,1215.88311645,1223.561889,1164.72721428,1185.1772750999999,33112.74329547,44108.794963969616
1610136000,1184.36449053,1197.10471144,1129.26148173,1191.7073896000002,48331.22375574,44821.96487712262
1610143200,1191.78745056,1232.88136069,1164.81222871,1218.9954232500002,26390.43229763,44397.27446668462
1610150400,1219.54709652,1240.5985201199999,1170.62289072,1198.7158447000002,35802.83768472,44274.926124918624
1610157600,1198.91798,1233.8676416,1174.019,1227.73265721,37500.68114639,44631.74502516563
1610164800,1227.85341384,1237.3551555200002,1179.724,1187.0321,28586.097960260002,43375.29482971312
1610172000,1186.04476682,1209.73176673,1170.0060582400001,1196.6047776799999,23730.09074646,42209.325389603124
1610179200,1197.59173792,1229.1360381299999,1178.02289574,1211.7748748000001,26664.89515322,40712.571491509625
1610186400,1212.3437888,1247.4882398200002,1201.9150794,1222.4140734,27443.14052903,37915.81580951862
1610193600,1222.3734481400002,1239.39026631,1210.79066899,1223.76097344,23508.806674450003,37465.254127522625
1610200800,1223.83267335,1245.12704343,1206.38900877,1223.05811281,26957.635939940003,37343.68137884013
1610208000,1222.761029,1229.9761068,1193.97517712,1225.3256904300001,45245.64947223,37452.582602230126
1610215200,1225.3256904300001,1239.8594863199999,1216.91124324,1231.6683789,24502.344582649996,35077.24464939163
1610222400,1231.87721072,1300.9945846399999,1213.41018176,1291.53108048,85202.94988993,37724.79505308463
1610229600,1292.6931982899998,1316.4509744,1271.6735903999997,1280.8092797999998,53042.924533440004,38217.95277263613
1610236800,1280.8092797999998,1347.125,1270.1459289,1326.5640501999999,65449.16358961999,40059.32242303963
1610244000,1326.52281414,1347.65495865,1306.7771662399998,1316.2237826500002,49182.71033172,39648.092055729634
1610251200,1314.9754070400002,1336.9345873599998,1303.0463654000002,1319.05036662,35036.412529530004,39155.85209550063
1610258400,1318.8894004999997,1355.4019418,1301.54368542,1347.25996046,41353.76869646,38482.95857821063
1610265600,1348.47572832,1354.72694805,1266.681,1334.10096383,36585.23655599,38681.48726824413
1610272800,1333.31111841,1343.93634934,1249.371279,1260.46482618,61266.46934095,40089.17357051813
1610280000,1260.5278088200002,1329.5240022899998,1235.9212348499998,1311.3838,50059.50294803,40175.58753013263
1610287200,1311.4635,1318.12841688,1274.64839334,1305.3292127599998,31799.71227223,40446.05152886263
1610294400,1305.04140198,1330.8849136,1228.1741583300002,1304.40690215,65393.1351989,41925.566404571626
1610301600,1301.81378176,1315.14937197,1244.8603365000001,1259.6292522900003,39858.28721714,42043.44670810913
1610308800,1259.81978724,1281.90290976,1125.4893194400001,1270.5581922000001,72987.38899907001,44263.51126004963
1610316000,1270.4060067599999,1305.15402996,1240.5275075,1255.07589494,29539.38572556,44553.976009004626
1610323200,1254.74675976,1264.9598147899999,1184.0715028200002,1208.31915069,42300.70451455,45335.76647707113
1610330400,1208.8873677,1225.58215192,1006.7547,1102.62768021,114344.64253792001,49680.84157751563
1610337600,1102.2753077999998,1139.1990584,1046.42538825,1091.85942216,66435.56399874,51827.17944373013
1610344800,1090.9759245000002,1109.51278252,998.54468886,1070.18153837,85866.28874028,54772.61208374713
1610352000,1070.36556165,1134.88433511,1050.2838378000001,1134.81281705,45510.7356322,54785.86639174564
1610359200,1133.93502695,1157.807293,1054.29133004,1064.4305574999998,46907.1315115,55906.10573818814
1610366400,1066.2749595,1113.1300524,1020.9708615,1024.3182694,53324.88617929,54312.20255265614
1610373600,1023.9251827600001,1062.7304095,938.6150737199999,974.53746527,95457.43028707,56432.927840337645
1610380800,974.5155,1031.493232,909.3469565,995.8768828,124361.70019619999,59378.55467066665
1610388000,996.1597671499999,1027.2843305000001,943.2603399999999,982.915989,50387.48356437,59438.793332299145
1610395200,982.62695361,1052.78800697,955.31706078,1031.9590041000001,45867.8555834,59980.365484992646
1610402400,1031.9620431,1100.8007,1022.48327168,1088.486306,38428.22450881,59834.08827561016
1610409600,1088.02249932,1093.98446825,1030.71507363,1055.1896095500001,39636.38986998,59986.64594130965
1610416800,1055.5139,1091.5051183199998,1037.36583098,1089.2323648,31157.48050703,58481.19649961365
1610424000,1089.3666418300002,1134.9785,1072.5387057,1130.0602,38826.20879187,57919.53179180565
1610431200,1130.1679000000001,1161.90326176,1114.07909589,1140.37773876,36623.92685909,58160.742521148655
1610438400,1140.60588048,1146.7722438600001,1099.48115599,1114.1224638299998,32312.87886831,56506.72970461915
1610445600,1114.4178381,1123.791576,1060.59580589,1098.30217631,36514.60020314,56339.54535391915
1610452800,1098.88527653,1114.16741176,1013.83017288,1023.2777829400001,46297.33356824,55005.04258237765
1610460000,1024.6779711000001,1069.0508020500001,1000.7709869199999,1054.193252,41012.60846512,55578.70371935565
1610467200,1054.2343700000001,1134.5603208,1053.04031808,1116.28052451,43959.30184252,55661.633585754156
1610474400,1116.6277351200001,1132.90291806,1058.20639,1082.6255939799998,26579.620636059997,51273.382490661155
1610481600,1082.4248358,1101.22325406,1047.89611221,1077.8845216999998,24479.968471109998,49175.60271427965
1610488800,1077.47949816,1095.4435961999998,1021.9710580300001,1050.0144020199998,25080.684367600003,46136.322495645654
1610496000,1050.04843704,1053.4529009,983.2488204,1029.8260275,37791.140510829995,45750.34273957715
1610503200,1030.35992668,1071.74797469,1011.68747781,1045.67591975,33127.69912854,45061.37112042915
1610510400,1046.1522193600001,1051.02797696,1006.6976,1035.6509667,22540.45014416,43522.149318672644
1610517600,1035.3267912800002,1089.81275,1020.2609118,1075.98270226,22145.5385817,39856.55473340415
1610524800,1075.18088048,1086.6258,1047.79749113,1059.7990820999999,26428.854399159998,34959.912443552144
1610532000,1060.0983351000002,1098.894759,1053.63275,1060.98358188,30806.87085182,33980.88180792464
1610539200,1061.92898834,1075.1268,1044.97279311,1067.71940112,21673.73249543,32771.175653526145
1610546400,1066.65641151,1084.7469578999999,1047.1079721,1071.09127272,20753.384502290002,31887.43365320015
1610553600,1070.97868416,1082.6068638,1055.5703134999999,1073.81718256,17486.61644807,30779.94498210465
1610560800,1074.33628,1119.4655108,1065.42345,1101.3905766,32436.6934719,30843.905630348145
1610568000,1101.816,1149.3513725399998,1087.4125665200002,1127.0730937,35502.41165532,30677.715773520642
1610575200,1127.206,1145.34,1107.1096026900002,1130.4799896799998,27803.417973390002,30236.69032923564
1610582400,1130.55477666,1155.7592147,1111.93899289,1115.23548806,36250.081701279996,30433.55047088414
1610589600,1115.23548806,1126.47439915,1091.28864204,1096.44850455,30635.04125927,30139.572523690636
1610596800,1096.46181485,1121.16389058,1083.26843669,1110.70952967,26572.236170199998,29153.31765378864
1610604000,1111.3225840799998,1166.47071024,1104.12200475,1148.3016036800002,47069.3876297,29456.15661201764
1610611200,1148.33982816,1173.4836169999999,1135.213473,1146.8381628599998,32919.03575622,28904.143307702638
1610618400,1147.58112932,1180.5685402499998,1142.78641594,1166.22338846,29715.16687742,29060.92061977064
1610625600,1166.34896937,1203.30391082,1132.123225,1194.4441816499998,37604.46611611,29717.14550202064
1610632800,1194.4831941,1234.55103006,1174.83477829,1211.63496286,39420.071028139995,30434.11483504764
1610640000,1213.01686944,1252.8018137999998,1199.84747568,1218.11184432,52928.57677526,31190.986648269143
1610647200,1218.11567201,1237.6569888000001,1203.5748009600002,1230.7511689799999,22800.12650431,30674.608017057646
1610654400,1230.6714648599998,1235.0646,1161.28,1187.11268335,29944.55144371,31044.813082035147
1610661600,1187.25329599,1238.467858,1172.12893336,1230.8144418499999,23095.78247178,31092.325276539148
1610668800,1231.3997109,1257.863166,1219.7342041500003,1229.2410205400001,41631.49510247,31852.45731170465
1610676000,1228.7135328,1245.3441780800001,1199.92501118,1219.02043471,29410.11214489,31782.61937635815
1610683200,1218.2269749,1229.81759628,1182.827,1184.9119465600002,26673.932824659998,32032.629392819646
1610690400,1184.9368905000001,1244.4376879,1173.3591658,1239.1575525,59608.23468178,33975.37190179415
1610697600,1239.4247345999997,1248.644416,1204.1241377100002,1231.8379941599999,34105.16212939,34806.299185860145
1610704800,1231.86933311,1245.96700173,1213.16304747,1225.7800999199999,26120.46888551,34490.487956540645
1610712000,1226.00309691,1237.09898067,1184.84153935,1220.2633192500002,45070.60756385,34968.897751967146
1610719200,1220.8713260000002,1227.6389254500002,1124.69899776,1141.0769540500003,51208.24810764,36139.13925867965
1610726400,1140.03430516,1175.3378126,1069.69932,1154.36460048,65723.21703214,37612.79602522265
1610733600,1155.04262636,1182.3554365999998,1116.7116927000002,1131.55786656,26474.551827100004,37404.77155361415
1610740800,1132.9203465800001,1170.93344125,1106.38774205,1159.64832974,25952.16597131,37373.76804366965
1610748000,1159.31700658,1182.8682788,1142.95384752,1169.30000484,17393.00399932,35889.948862150646
1610755200,1169.7452813000002,1205.5069501799999,1168.29800686,1179.22038858,26131.23305406,35550.55872704265
1610762400,1178.117,1199.9902112,1148.2208482800002,1179.4329862000002,21241.55746358,35126.87825635065
1610769600,1179.5512909099998,1190.5179,1147.6186495499999,1164.03772765,16251.533719079998,34059.23163649915
1610776800,1164.8948564500001,1201.3591210499999,1155.8071923000002,1182.8856191999998,21543.11956456,33165.38406332015
1610784000,1183.0734681200001,1223.49352744,1170.6017394,1215.0238562200002,27362.77709293,31887.09407920365
1610791200,1215.25973864,1232.34912936,1199.8895249399998,1218.9695044999999,22761.90322454,31885.182915215148
1610798400,1219.2708528,1255.4886844500002,1183.9718120999999,1231.0990007099997,48108.343227549994,32793.37250440715
1610805600,1231.0735096399999,1285.4456822900001,1211.3442762900002,1277.02159453,55062.10448958,34391.68860529715
1610812800,1277.1629725799999,1300.50109742,1247.20831872,1255.6647236,47607.58566315,34690.49313333115
1610820000,1254.36256,1266.76148355,1218.4825577400002,1253.0623909500002,33191.04560315,34879.53980624415
1610827200,1253.78722176,1283.04950966,1221.1092112,1236.95115138,35568.97389506,35324.291859764155
1610834400,1234.99199337,1245.6254998000002,1197.9761500000002,1228.104,24032.4027009,33545.50026072015
1610841600,1228.4208261,1250.81582912,1199.74109068,1250.42914672,25908.52654975,33135.66848173815
1610848800,1250.3924384900001,1264.2099299999998,1225.5759509999998,1242.6828328000001,35720.45070532,33615.66757272865
1610856000,1242.4390898,1254.0209955,1209.3785,1215.871618,22104.387055,32467.356547286152
1610863200,1215.3078119699999,1229.2631959999999,1169.27278536,1182.4758976800001,32641.89703994,31539.038993901155
1610870400,1182.21764765,1216.7235486000002,1160.27073,1179.2313048600001,32698.6266255,29887.809473569156
1610877600,1179.7821733,1229.0915385899998,1165.0244607000002,1220.4195885,28971.417449859997,30012.652754707156
1610884800,1221.04010296,1231.1029248,1193.60572694,1199.0491,25660.447894540004,29998.066850868658
1610892000,1200.45508,1253.50553775,1190.4876,1241.2894802,29380.81336455,30597.45731913016
1610899200,1242.53907,1256.76059394,1217.4914886000001,1231.8424655600002,23004.51133316,30441.12123308516
1610906400,1232.3404038,1241.43082146,1210.3811166799999,1218.2720397,15106.7761846,30134.382169136155
1610913600,1218.7376394,1274.113654,1214.2227820800001,1260.7886522,28378.67064693,30740.739015528652
1610920800,1261.6092989400001,1269.0958833,1223.9987760000001,1232.1822,18368.55871034,30582.01097281765
1610928000,1232.426784,1250.52250836,1221.42866416,1239.45022089,20125.35941415,30220.14008887865
1610935200,1240.136784,1246.3189717199998,1182.180771,1193.79299364,33931.77151726,30778.633503514644
1610942400,1193.8631796000002,1215.89568094,1185.4878350000001,1207.65302966,20963.17965154,29421.375324714143
